elapsed_s,actual.shoulder_pan.pos,actual.shoulder_lift.pos,actual.elbow_flex.pos,actual.wrist_flex.pos,actual.wrist_roll.pos,actual.gripper.pos,target.shoulder_pan.pos,target.shoulder_lift.pos,target.elbow_flex.pos,target.wrist_flex.pos,target.wrist_roll.pos,target.gripper.pos
36.9834,15.384615384615385,-99.42857142857143,96.74725274725274,69.4065934065934,7.868131868131868,4.512276045122761,15.627189636230469,-101.42857142857143,94.74725274725274,68.94140625,7.186948776245117,2.684281349182129
37.0834,15.208791208791208,-100.21978021978022,96.74725274725274,69.4065934065934,7.78021978021978,3.5832780358327807,13.992033004760742,-102.21978021978022,94.74725274725274,68.0430908203125,6.395233631134033,2.862187385559082
37.1837,14.241758241758241,-100.83516483516483,96.74725274725274,68.79120879120879,6.989010989010989,3.5169210351692106,12.241758241758241,-98.83516483516483,94.74725274725274,67.1715316772461,5.939180374145508,4.813549995422363
37.2843,12.835164835164836,-100.3076923076923,96.74725274725274,68.0,6.197802197802198,3.9150630391506307,11.623424530029297,-98.3076923076923,94.74725274725274,67.17858123779297,4.197802197802198,4.521024703979492
37.3843,12.395604395604396,-99.6923076923077,96.74725274725274,67.82417582417582,4.8791208791208796,3.981420039814201,14.395604395604396,-97.78021978021978,94.74725274725274,68.28771209716797,3.796034812927246,4.9725341796875
37.4846,13.538461538461538,-99.34065934065934,96.74725274725274,68.35164835164835,4.615384615384615,4.24684804246848,15.538461538461538,-97.34065934065934,94.74725274725274,68.83049774169922,6.615384615384615,5.940702438354492
37.5848,14.76923076923077,-98.9010989010989,96.74725274725274,69.05494505494505,6.021978021978022,5.175846051758461,16.76923076923077,-96.98901098901099,94.74725274725274,69.79612731933594,8.021978021978022,7.172453880310059
37.6829,16.0,-98.46153846153847,96.74725274725274,69.4065934065934,7.34065934065934,6.967485069674851,17.64835164835165,-96.63736263736264,94.74725274725274,69.11024475097656,8.901098901098901,10.972130059721302
38.9934,16.87912087912088,-98.28571428571429,96.74725274725274,69.4065934065934,8.395604395604396,10.351692103516921,15.110848426818848,-100.28571428571429,94.74725274725274,68.68830871582031,6.9805402755737305,5.351692103516921
39.0641,16.703296703296704,-98.46153846153847,96.74725274725274,69.4065934065934,7.956043956043956,10.152621101526211,14.703296703296704,-100.46153846153847,94.74725274725274,69.00767517089844,7.089042663574219,5.218978102189782
39.1645,15.384615384615385,-99.25274725274726,96.74725274725274,69.4065934065934,7.516483516483516,6.569343065693431,14.642772674560547,-101.25274725274726,94.74725274725274,68.7076644897461,7.445047378540039,3.032451629638672
39.2649,15.296703296703297,-99.95604395604396,96.74725274725274,69.4065934065934,7.34065934065934,4.313205043132051,15.52353286743164,-101.95604395604396,94.74725274725274,68.7217788696289,6.881292819976807,2.75917911529541
39.3648,14.945054945054945,-100.74725274725274,96.74725274725274,69.4065934065934,7.252747252747253,3.64963503649635,12.945054945054945,-102.65934065934066,94.74725274725274,67.6597671508789,6.014742851257324,3.486509323120117
39.4654,13.45054945054945,-101.01098901098901,96.74725274725274,68.52747252747253,6.813186813186813,3.71599203715992,11.538461538461538,-99.01098901098901,94.74725274725274,66.661376953125,5.8032708168029785,5.992605209350586
39.5677,12.131868131868131,-100.3076923076923,96.74725274725274,67.73626373626374,6.021978021978022,4.512276045122761,12.052642822265625,-98.3076923076923,94.74725274725274,67.25813293457031,4.1945881843566895,4.984787940979004
39.6668,12.043956043956044,-99.86813186813187,96.74725274725274,67.64835164835165,4.967032967032967,4.644990046449901,14.043956043956044,-97.86813186813187,94.74725274725274,68.5225601196289,4.7371625900268555,6.197049140930176
39.7798,13.45054945054945,-99.6923076923077,96.74725274725274,68.52747252747253,5.230769230769231,5.57398805573988,15.362637362637363,-97.6923076923077,94.74725274725274,68.5580062866211,7.142857142857143,9.098464012145996
39.8799,14.68131868131868,-99.16483516483517,96.74725274725274,68.52747252747253,6.549450549450549,7.76376907763769,16.59340659340659,-97.16483516483517,94.74725274725274,69.33355712890625,8.54945054945055,12.568889617919922
39.9779,15.912087912087912,-98.63736263736264,96.74725274725274,68.87912087912088,7.868131868131868,10.948905109489052,17.472527472527474,-96.81318681318682,94.74725274725274,69.00899505615234,9.401029586791992,14.754479097544792
41.2986,16.791208791208792,-98.28571428571429,96.74725274725274,68.87912087912088,9.098901098901099,14.134041141340411,15.239909172058105,-100.02678680419922,94.74725274725274,68.31724548339844,7.655454158782959,9.134041141340411
41.3737,16.439560439560438,-98.54945054945055,96.74725274725274,68.87912087912088,8.571428571428571,13.66954213669542,14.834497451782227,-100.54945054945055,94.74725274725274,68.66542053222656,7.7187604904174805,8.735899137358992
41.4750,15.384615384615385,-99.16483516483517,96.74725274725274,68.87912087912088,8.131868131868131,10.019907100199072,14.826216697692871,-100.22382354736328,94.74725274725274,68.29534912109375,8.095590591430664,5.086264100862641
41.5773,15.296703296703297,-99.42857142857143,96.74725274725274,68.87912087912088,8.043956043956044,6.5029860650298605,15.69473934173584,-101.42857142857143,94.74725274725274,68.2490005493164,7.451319694519043,3.8039331436157227
41.6751,15.12087912087912,-100.13186813186813,96.74725274725274,68.87912087912088,7.956043956043956,5.242203052422031,13.664570808410645,-102.13186813186813,94.74725274725274,67.18446350097656,6.713130474090576,5.790128707885742
41.7758,14.065934065934066,-100.57142857142857,96.74725274725274,68.08791208791209,7.516483516483516,5.44127405441274,12.065934065934066,-98.57142857142857,94.74725274725274,66.22352600097656,6.610982894897461,9.727981567382812
41.8756,12.659340659340659,-99.95604395604396,96.74725274725274,67.20879120879121,6.9010989010989015,7.89648307896483,11.990851402282715,-97.95604395604396,94.74725274725274,66.39508056640625,5.173385143280029,9.305667877197266
41.9783,12.395604395604396,-99.51648351648352,96.74725274725274,67.12087912087912,5.670329670329671,8.626410086264102,14.395604395604396,-97.51648351648352,94.74725274725274,67.24976348876953,4.4976701736450195,9.765810012817383
42.0773,13.45054945054945,-98.98901098901099,96.74725274725274,67.38461538461539,5.318681318681318,9.15726609157266,15.45054945054945,-96.98901098901099,94.74725274725274,68.26176452636719,7.318681318681318,10.303116798400879
